"Gene.Symbol","log2FoldChange","pvalue","padj"
"Slc35d2",-0.12499848896999,0.491072131687972,0.634629559710056
"Dnajc28",-0.242730637947053,0.491180571056287,0.634700320429848
"Pkd1l3",0.34259244950595,0.491201878515449,0.634700320429848
"Gm12538",0.926406337835148,0.491358751134927,0.634854559229135
"Tle5",-0.122448899743033,0.491484519988279,0.63494108853623
"Mogs",0.130996941432948,0.491500743373913,0.63494108853623
"Gm10516",-0.278457910990592,0.491595444046495,0.635014231040607
"Trp53inp2",-0.183371971705783,0.491632391905663,0.635014231040607
"Gnl3",0.149312932569208,0.49182267933119,0.635211543799714
"Styx",-0.362400742660802,0.491989442487348,0.635378446096234
"Dcx",-0.808132380336261,0.492210671795301,0.635615657726508
"Fgfr1op2",-0.10481408675857,0.492377075210902,0.635782039216946
"Cap2",1.16970736084249,0.492468656547306,NA
"Padi2",-0.547413506286621,0.49251060634731,0.635801296983404
"Tut1",-0.188333178403573,0.492526752132185,0.635801296983404
"Vcan",-0.406739017125249,0.492540471858195,0.635801296983404
"Sftpd",-0.345942154606929,0.492542234734057,0.635801296983404
"Adck1",-0.132143811560289,0.492749682543904,0.636020579260384
"Ppp2r5a",0.0868018399865347,0.492855669331399,0.636108876459977
"Plekhn1",0.36042711839579,0.493016342642883,0.636267736498634
"Gbp7",-0.151122972143617,0.493333020733148,0.63662789067241
"Gm30068",-1.0042461106416,0.49337387525618,0.636632077028614
"Eif3m",-0.0969877110513725,0.493487346829581,0.636729958059632
"Gm32098",-0.530155069469906,0.493613999782903,0.636844830360152
"Irx3",0.465466388568205,0.493743053073395,0.636961160709237
"Gm33973",1.66391883493886,0.493807978056992,NA
"Rgsl1",-2.60293744899079,0.49380944752735,NA
"Gm36031",-2.60293744899079,0.49380944752735,NA
"Olfr1036",-2.60293744899079,0.49380944752735,NA
"Gm31146",-2.60293744899079,0.49380944752735,NA
"Tacr3",-2.60293744899079,0.49380944752735,NA
"Htr1d",-2.60293744899079,0.49380944752735,NA
"Gbx1",-2.60293744899079,0.49380944752735,NA
"1700112J05Rik",-2.60293744899079,0.49380944752735,NA
"Iqsec3",-2.60293744899079,0.49380944752735,NA
"Gprc5d",-2.60293744899079,0.49380944752735,NA
"9530053A07Rik",-2.60293744899079,0.49380944752735,NA
"Gm44968",-2.60293744899079,0.49380944752735,NA
"Mir7060",-2.60293744899079,0.49380944752735,NA
"Gm32283",-2.60293744899079,0.49380944752735,NA
"Gm6729",-2.60293744899079,0.49380944752735,NA
"Gm12248",-2.60293744899079,0.49380944752735,NA
"Myt1l",-2.60293744899079,0.49380944752735,NA
"A230056J06Rik",-2.60293744899079,0.49380944752735,NA
"Cfap70",-2.60293744899079,0.49380944752735,NA
"Gm51283",-2.60293744899079,0.49380944752735,NA
"Gm41492",-2.60293744899079,0.49380944752735,NA
"Pdia2",-2.60293744899079,0.49380944752735,NA
"Gm52350",-2.60293744899079,0.49380944752735,NA
"H2al1m",-2.60293744899079,0.49380944752735,NA
"Palmd",0.133637360135404,0.493814213620087,0.636961160709237
"Cchcr1",-0.219260815725979,0.493817056299836,0.636961160709237
